DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/01/2013,23:50,QUEENS,11101,40.7568762,-73.9443519,"(40.7568762, -73.9443519)",10 STREET                       ,40 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,274549,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/01/2013,23:45,BROOKLYN,11201,40.6920516,-73.9825396,"(40.6920516, -73.9825396)",FLATBUSH AVENUE EXTENSION       ,WILLOUGHBY STREET               ,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,192286,PASSENGER VEHICLE,TAXI,UNKNOWN,,
01/01/2013,23:45,,,40.6803164,-73.7287776,"(40.6803164, -73.7287776)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3017187,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,23:45,BROOKLYN,11226,40.6503881,-73.958708,"(40.6503881, -73.958708)",FLATBUSH AVENUE                 ,CHURCH AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,148898,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2013,23:30,,,,,,AVENUE P                        ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,117844,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,23:22,QUEENS,11357,40.7868543,-73.822349,"(40.7868543, -73.822349)",PARSONS BOULEVARD               ,14 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,248350,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2013,23:20,QUEENS,11366,40.723033,-73.8101303,"(40.723033, -73.8101303)",PARSONS BOULEVARD               ,77 ROAD                         ,,0,0,0,0,0,0,0,0,Unspecified,,,,,234649,PASSENGER VEHICLE,,,,
01/01/2013,23:05,BRONX,10469,40.8625976,-73.8315211,"(40.8625976, -73.8315211)",EAST GUN HILL ROAD              ,ELY AVENUE                      ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,103982,MOTORCYCLE,PASSENGER VEHICLE,,,
01/01/2013,23:00,,,,,,,,PARKING LOT OF 202-15 NORTHERN BOULEVARD,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,260769,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,23:00,STATEN ISLAND,10309,40.5209288,-74.2173543,"(40.5209288, -74.2173543)",AMBOY ROAD                      ,BEDELL STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,,,,,302097,SPORT UTILITY / STATION WAGON,,,,
01/01/2013,22:50,MANHATTAN,10003,40.7334357,-73.9954897,"(40.7334357, -73.9954897)",EAST 10 STREET                  ,5 AVENUE                        ,,1,0,0,0,0,0,1,0,Unspecified,,,,,10239,MOTORCYCLE,,,,
01/01/2013,22:46,,,40.8180094,-73.9614777,"(40.8180094, -73.9614777)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Obstruction/Debris,Unspecified,,,2866507,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
01/01/2013,22:45,,,,,,,,89-00 VANWYCK EXPRESSWAY PRK LOT OF     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,205113,VAN,UNKNOWN,,,
01/01/2013,22:20,STATEN ISLAND,10306,40.560394,-74.1200527,"(40.560394, -74.1200527)",HYLAN BOULEVARD                 ,GUYON AVENUE                    ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,295924,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,22:15,BRONX,10452,40.8443435,-73.9147428,"(40.8443435, -73.9147428)",JEROME AVENUE                   ,WEST MT EDEN AVENUE             ,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,86199,LIVERY VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,22:10,BROOKLYN,11226,40.6550478,-73.9563012,"(40.6550478, -73.9563012)",BEDFORD AVENUE                  ,CLARKSON AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,148895,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
01/01/2013,22:07,MANHATTAN,10040,40.854907,-73.9296441,"(40.854907, -73.9296441)",SAINT NICHOLAS AVENUE           ,WEST 190 STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,70791,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2013,22:00,QUEENS,11421,40.6936625,-73.8521639,"(40.6936625, -73.8521639)",WOODHAVEN BOULEVARD             ,JAMAICA AVENUE                  ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,205108,SPORT UTILITY / STATION WAGON,,,,
01/01/2013,22:00,QUEENS,11355,40.7514564,-73.832275,"(40.7514564, -73.832275)",BLOSSOM AVENUE                  ,COLLEGE POINT BOULEVARD         ,,0,0,0,0,0,0,0,0,Unspecified,,,,,248390,PASSENGER VEHICLE,,,,
01/01/2013,21:40,,,40.7745476,-73.7845327,"(40.7745476, -73.7845327)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3079316,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
01/01/2013,21:30,,,40.6017416,-73.9003,"(40.6017416, -73.9003)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2950074,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2013,21:30,STATEN ISLAND,10305,40.6027349,-74.0833353,"(40.6027349, -74.0833353)",SHERIDAN AVENUE                 ,CRIST STREET                    ,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Unspecified,Unspecified,,,295926,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/01/2013,21:30,QUEENS,11420,40.6807552,-73.8134415,"(40.6807552, -73.8134415)",LINDEN BOULEVARD                ,127 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,229485,PASSENGER VEHICLE,OTHER,SPORT UTILITY / STATION WAGON,,
01/01/2013,21:30,QUEENS,11354,40.7623352,-73.8331717,"(40.7623352, -73.8331717)",36 AVENUE                       ,PRINCE STREET                   ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,248346,VAN,PASSENGER VEHICLE,,,
01/01/2013,21:20,QUEENS,11385,40.7025918,-73.8952032,"(40.7025918, -73.8952032)",FRESH PD ROAD                   ,70 AVENUE                       ,,0,0,0,0,0,0,0,0,Physical Disability,Failure to Yield Right-of-Way,Unspecified,Unspecified,,215021,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
01/01/2013,21:20,MANHATTAN,10029,40.7953118,-73.9359119,"(40.7953118, -73.9359119)",EAST 115 STREET                 ,1 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,56114,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2013,21:15,BROOKLYN,11228,40.6167265,-74.0183267,"(40.6167265, -74.0183267)",86 STREET                       ,11 AVENUE                       ,,2,0,0,0,0,0,2,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,141957,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
01/01/2013,21:05,,,,,,,,(LOT) 134-40 SPRINGFIELD BLVD           ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,269325,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2013,21:00,QUEENS,11417,40.6802965,-73.8446402,"(40.6802965, -73.8446402)",CROSS BAY BOULEVARD             ,LIBERTY AVENUE                  ,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,229483,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,20:52,MANHATTAN,10025,40.7940523,-73.9703673,"(40.7940523, -73.9703673)",WEST 96 STREET                  ,AMSTERDAM AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,58189,TAXI,PASSENGER VEHICLE,,,
01/01/2013,20:50,QUEENS,11369,40.762332,-73.8713565,"(40.762332, -73.8713565)",ASTORIA BOULEVARD               ,98 STREET                       ,,1,0,1,0,0,0,0,0,Unspecified,,,,,283390,PASSENGER VEHICLE,,,,
01/01/2013,20:33,,,40.7745476,-73.7845327,"(40.7745476, -73.7845327)",,,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3079320,BUS,,,,
01/01/2013,20:30,,,40.9012276,-73.9012159,"(40.9012276, -73.9012159)",,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,,,,,2934194,PASSENGER VEHICLE,,,,
01/01/2013,20:25,MANHATTAN,10025,40.7985061,-73.9671219,"(40.7985061, -73.9671219)",WEST 103 STREET                 ,AMSTERDAM AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,58190,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,20:20,BROOKLYN,11234,40.6352571,-73.9274473,"(40.6352571, -73.9274473)",KINGS HIGHWAY                   ,GLENWOOD ROAD                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,126949,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2013,20:06,QUEENS,11369,40.7671539,-73.8836865,"(40.7671539, -73.8836865)",DITMARS BOULEVARD               ,23 AVENUE                       ,,1,0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,281039,UNKNOWN,,,,
01/01/2013,20:00,,,,,,18 AVENUE                       ,67 STREET                       ,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,122700,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/01/2013,20:00,QUEENS,11432,40.7149045,-73.7744415,"(40.7149045, -73.7744415)",HILLSIDE AVENUE                 ,187 PLACE                       ,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,234643,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,20:00,QUEENS,11369,40.7659473,-73.8768332,"(40.7659473, -73.8768332)",24 AVENUE                       ,93 STREET                       ,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,281038,PASSENGER VEHICLE,LIVERY VEHICLE,,,
01/01/2013,20:00,MANHATTAN,10020,40.7598989,-73.9804246,"(40.7598989, -73.9804246)",6 AVENUE                        ,WEST 50 STREET                  ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,39879,TAXI,TAXI,,,
01/01/2013,1:57,MANHATTAN,10011,40.7373607,-73.996839,"(40.7373607, -73.996839)",WEST 14 STREET                  ,6 AVENUE                        ,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,22951,PASSENGER VEHICLE,TAXI,,,
01/01/2013,1:57,BROOKLYN,11225,40.6594042,-73.9504919,"(40.6594042, -73.9504919)",NOSTRAND AVENUE                 ,RUTLAND ROAD                    ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,153379,PASSENGER VEHICLE,,,,
01/01/2013,1:55,,,,,,BROADWAY                        ,KOSCIUSKO STREET                ,,1,0,1,0,0,0,0,0,Unspecified,,,,,185390,PASSENGER VEHICLE,,,,
01/01/2013,1:50,BROOKLYN,11238,40.6859535,-73.9723984,"(40.6859535, -73.9723984)",GREENE AVENUE                   ,CUMBERLAND STREET               ,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,192285,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/01/2013,1:40,QUEENS,11101,40.748277,-73.9391728,"(40.748277, -73.9391728)",JACKSON AVENUE                  ,42 ROAD                         ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,240702,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/01/2013,1:40,MANHATTAN,10001,40.7521904,-73.9934636,"(40.7521904, -73.9934636)",WEST 34 STREET                  ,8 AVENUE                        ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,27823,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2013,1:40,BROOKLYN,11226,40.6432449,-73.9487599,"(40.6432449, -73.9487599)",NOSTRAND AVENUE                 ,CLARENDON ROAD                  ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,136734,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2013,1:35,BROOKLYN,11233,40.6724994,-73.9168551,"(40.6724994, -73.9168551)",SARATOGA AVENUE                 ,PROSPECT PLACE                  ,,9,0,0,0,0,0,9,0,Unspecified,Unspecified,Unspecified,Unspecified,,161081,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
01/01/2013,1:33,BROOKLYN,11203,40.6541615,-73.9248211,"(40.6541615, -73.9248211)",EAST 56 STREET                  ,LINDEN BOULEVARD                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,136738,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2013,1:32,,,,,,69 STREET                       ,QUEENS MIDTOWN EXPRESSWAY       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,215022,LIVERY VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,1:30,,,,,,CANAL STREET                    ,HUDSON STREET                   ,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,1584,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2013,1:30,STATEN ISLAND,10314,40.6003429,-74.1656349,"(40.6003429, -74.1656349)",TODDY AVENUE                    ,AMSTERDAM PLACE                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,295918,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/01/2013,1:30,BRONX,10456,40.8227143,-73.9031399,"(40.8227143, -73.9031399)",EAST 163 STREET                 ,TINTON AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,79250,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,1:25,,,,,,HORACE HARDING EXPRESSWAY       ,FRANCIS LEWIS BOULEVARD         ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,260767,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2013,1:20,MANHATTAN,10028,40.7733413,-73.94901,"(40.7733413, -73.94901)",EAST 82 STREET                  ,YORK AVENUE                     ,,1,0,1,0,0,0,0,0,Unspecified,,,,,47037,TAXI,,,,
01/01/2013,1:16,BROOKLYN,11226,40.6539787,-73.9528241,"(40.6539787, -73.9528241)",ROGERS AVENUE                   ,LENOX ROAD                      ,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,136732,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,1:15,MANHATTAN,10022,40.759308,-73.9652931,"(40.759308, -73.9652931)",EAST 57 STREET                  ,2 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,33768,LIVERY VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,1:10,BRONX,10457,40.839769,-73.9053847,"(40.839769, -73.9053847)",WEBSTER AVENUE                  ,CLAREMONT PARKWAY               ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,79251,LIVERY VEHICLE,LIVERY VEHICLE,,,
01/01/2013,1:05,,,,,,,,E/B 86 ST TRANSVERSE 500 FT E OF CPW    ,2,0,0,0,0,0,2,0,Lost Consciousness,Lost Consciousness,,,,55421,TAXI,TAXI,,,
01/01/2013,1:00,BRONX,10461,40.8473341,-73.8313646,"(40.8473341, -73.8313646)",HOBART AVENUE                   ,BUHRE AVENUE                    ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,89561,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2013,1:00,BRONX,10457,40.8507133,-73.8940734,"(40.8507133, -73.8940734)",3 AVENUE                        ,EAST 180 STREET                 ,,1,0,1,0,0,0,0,0,Unspecified,,,,,100710,PASSENGER VEHICLE,,,,
01/01/2013,1:00,QUEENS,11356,40.7845532,-73.8550098,"(40.7845532, -73.8550098)",112 STREET                      ,14 ROAD                         ,,0,0,0,0,0,0,0,0,Unspecified,,,,,248347,SPORT UTILITY / STATION WAGON,,,,
01/01/2013,1:00,BROOKLYN,11236,40.6470301,-73.9201841,"(40.6470301, -73.9201841)",RALPH AVENUE                    ,B AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,136742,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2013,1:00,BROOKLYN,11233,40.6845033,-73.9263842,"(40.6845033, -73.9263842)",PATCHEN AVENUE                  ,HALSEY STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,183195,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2013,19:45,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,2997716,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,19:45,BROOKLYN,11207,40.6772073,-73.897226,"(40.6772073, -73.897226)",FULTON STREET                   ,PENNSYLVANIA AVENUE             ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,165525,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,19:31,MANHATTAN,10075,40.7770056,-73.9637277,"(40.7770056, -73.9637277)",EAST 79 STREET                  ,5 AVENUE                        ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,47048,TAXI,TAXI,,,
01/01/2013,19:30,BRONX,10461,40.8468472,-73.8324971,"(40.8468472, -73.8324971)",WESTCHESTER AVENUE              ,EDISON AVENUE                   ,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,89556,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2013,19:30,QUEENS,11377,40.7446598,-73.9068045,"(40.7446598, -73.9068045)",58 STREET                       ,41 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,240704,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2013,19:30,QUEENS,11102,40.7722611,-73.9259009,"(40.7722611, -73.9259009)",ASTORIA BOULEVARD               ,21 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,274548,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2013,19:30,MANHATTAN,10016,40.7470784,-73.9813415,"(40.7470784, -73.9813415)",PARK AVENUE                     ,EAST 34 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,27822,TAXI,PASSENGER VEHICLE,,,
01/01/2013,19:25,,,,,,HORACE HARDING EXPRESSWAY       ,FRANCIS LEWIS BOULEVARD         ,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,260762,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,19:00,,,40.7342964,-73.9745391,"(40.7342964, -73.9745391)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,2839219,SPORT UTILITY / STATION WAGON,,,,
01/01/2013,19:00,,,40.6966659,-73.9808413,"(40.6966659, -73.9808413)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,2983277,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2013,19:00,MANHATTAN,10033,40.8481201,-73.9308839,"(40.8481201, -73.9308839)",WEST 181 STREET                 ,AMSTERDAM AVENUE                ,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,70776,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2013,19:00,MANHATTAN,10001,40.7544905,-74.0067388,"(40.7544905, -74.0067388)",WEST SIDE HIGHWAY               ,WEST 30 STREET                  ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,18027,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2013,19:00,BROOKLYN,11212,40.6583989,-73.9199687,"(40.6583989, -73.9199687)",EAST 95 STREET                  ,LENOX ROAD                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,136743,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2013,18:50,MANHATTAN,10023,40.78113,-73.9835273,"(40.78113, -73.9835273)",WEST END AVENUE                 ,WEST 74 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,53305,TAXI,PASSENGER VEHICLE,,,
01/01/2013,18:50,BRONX,10472,40.8318203,-73.8573243,"(40.8318203, -73.8573243)",PUGSLEY AVENUE                  ,ELLIS AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,82077,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2013,18:47,QUEENS,11419,40.6951552,-73.8173968,"(40.6951552, -73.8173968)",131 STREET                      ,95 AVENUE                       ,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Other Electronic Device,,,,205125,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,18:45,BRONX,10457,40.8541166,-73.8909014,"(40.8541166, -73.8909014)",3 AVENUE                        ,EAST 183 STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,100705,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,18:35,STATEN ISLAND,10302,40.6308856,-74.1304761,"(40.6308856, -74.1304761)",POST AVENUE                     ,JEWETT AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,286688,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,18:30,STATEN ISLAND,10305,40.5986114,-74.0807591,"(40.5986114, -74.0807591)",HYLAN BOULEVARD                 ,MALLORY AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,,,,,295925,SPORT UTILITY / STATION WAGON,,,,
01/01/2013,18:30,MANHATTAN,10019,40.7623963,-73.9786009,"(40.7623963, -73.9786009)",WEST 54 STREET                  ,6 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,39877,TAXI,PASSENGER VEHICLE,,,
01/01/2013,18:27,MANHATTAN,10025,40.7973382,-73.9624344,"(40.7973382, -73.9624344)",WEST 104 STREET                 ,MANHATTAN AVENUE                ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,58188,PASSENGER VEHICLE,,,,
01/01/2013,18:20,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,2879238,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,18:20,BROOKLYN,11235,40.5819581,-73.9599419,"(40.5819581, -73.9599419)",CONEY ISLAND AVENUE             ,NEPTUNE AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,114369,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2013,18:16,BROOKLYN,11234,40.6098096,-73.9224976,"(40.6098096, -73.9224976)",FLATBUSH AVENUE                 ,AVENUE U                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,126950,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2013,18:15,,,,,,HILLSIDE AVENUE                 ,VAN WYCK EXPRESSWAY             ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,234642,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2013,18:13,STATEN ISLAND,10310,40.6263283,-74.1313101,"(40.6263283, -74.1313101)",FOREST AVENUE                   ,JEWETT AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,286687,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2013,18:00,QUEENS,11418,40.7009567,-73.8256651,"(40.7009567, -73.8256651)",125 STREET                      ,JAMAICA AVENUE                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,205109,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2013,18:00,QUEENS,11360,40.778161,-73.7776935,"(40.778161, -73.7776935)",212 STREET                      ,26 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,248348,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2013,17:55,MANHATTAN,10014,40.7357962,-74.0015516,"(40.7357962, -74.0015516)",7 AVENUE SOUTH                  ,PERRY STREET                    ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,10236,TAXI,UNKNOWN,,,
01/01/2013,17:50,,,40.7864283,-73.8239273,"(40.7864283, -73.8239273)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3056025,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/01/2013,17:48,BROOKLYN,11208,40.6802223,-73.8712013,"(40.6802223, -73.8712013)",WELDON STREET                   ,CRESCENT STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,165524,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2013,17:45,,,,,,,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,2934193,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2013,17:38,MANHATTAN,10032,40.8347313,-73.9406657,"(40.8347313, -73.9406657)",WEST 160 STREET                 ,AMSTERDAM AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,68701,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2013,17:30,BRONX,10466,40.8924774,-73.8544923,"(40.8924774, -73.8544923)",BARNES AVENUE                   ,EAST 233 STREET                 ,,2,0,2,0,0,0,0,0,Unspecified,,,,,96354,PASSENGER VEHICLE,,,,
01/01/2013,17:30,,,,,,192 STREET                      ,120 AVENUE                      ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,269324,PASSENGER VEHICLE,UNKNOWN,,,
01/01/2013,17:27,BRONX,10452,40.8326282,-73.9253747,"(40.8326282, -73.9253747)",EAST 165 STREET                 ,JEROME AVENUE                   ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,86197,LIVERY VEHICLE,,,,
01/01/2013,17:18,,,,,,FLATBUSH AVENUE                 ,GRAND ARMY PLAZA                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,176810,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2013,17:15,QUEENS,11420,40.6820056,-73.8160555,"(40.6820056, -73.8160555)",111 AVENUE                      ,125 STREET                      ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,229481,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
